method,dist,n1,n2,rho1,rho2,fz_nosim,fz
spearman,extreme,60,120,0.4,0.5,0.118597047,0.119
spearman,extreme,60,120,0.4,0.6,0.385326904,0.349
spearman,extreme,60,120,0.4,0.7,0.784256901,0.803
spearman,extreme,60,120,0.4,0.8,0.986745932,0.982
spearman,extreme,60,120,0.4,0.9,0.999997074,1
spearman,extreme,60,120,0.5,0,0.925172431,0.927
spearman,extreme,60,120,0.5,0.1,0.793772716,0.793
spearman,extreme,60,120,0.5,0.2,0.573639622,0.607
spearman,extreme,60,120,0.5,0.3,0.317228556,0.333
spearman,extreme,60,120,0.5,0.4,0.118597047,0.122
spearman,extreme,60,120,0.5,0.5,0.025,0.052
spearman,extreme,60,120,0.5,0.6,0.142432455,0.161
spearman,extreme,60,120,0.5,0.7,0.503477242,0.502
spearman,extreme,60,120,0.5,0.8,0.925172431,0.934
spearman,extreme,60,120,0.5,0.9,0.999912887,1
spearman,extreme,60,120,0.6,0,0.990130176,0.988
spearman,extreme,60,120,0.6,0.1,0.956375498,0.962
spearman,extreme,60,120,0.6,0.2,0.859071595,0.852
spearman,extreme,60,120,0.6,0.3,0.660946111,0.699
spearman,extreme,60,120,0.6,0.4,0.385326904,0.392
spearman,extreme,60,120,0.6,0.5,0.142432455,0.132
spearman,extreme,60,120,0.6,0.6,0.025,0.055
spearman,extreme,60,120,0.6,0.7,0.188944325,0.176
spearman,extreme,60,120,0.6,0.8,0.708923025,0.719
spearman,extreme,60,120,0.6,0.9,0.99790318,0.997
spearman,extreme,60,120,0.7,0,0.999674507,0.999
spearman,extreme,60,120,0.7,0.1,0.997350417,0.998
spearman,extreme,60,120,0.7,0.2,0.984392783,0.993
spearman,extreme,60,120,0.7,0.3,0.932309856,0.939
spearman,extreme,60,120,0.7,0.4,0.784256901,0.785
spearman,extreme,60,120,0.7,0.5,0.503477242,0.488
spearman,extreme,60,120,0.7,0.6,0.188944325,0.192
spearman,extreme,60,120,0.7,0.7,0.025,0.059
spearman,extreme,60,120,0.7,0.8,0.298774104,0.312
spearman,extreme,60,120,0.7,0.9,0.962873039,0.958
spearman,extreme,60,120,0.8,0,0.999999356,1
spearman,extreme,60,120,0.8,0.1,0.999987801,1
spearman,extreme,60,120,0.8,0.2,0.999832339,1
spearman,extreme,60,120,0.8,0.3,0.998279112,0.997
spearman,extreme,60,120,0.8,0.4,0.986745932,0.985
spearman,extreme,60,120,0.8,0.5,0.925172431,0.924
spearman,extreme,60,120,0.8,0.6,0.708923025,0.715
spearman,extreme,60,120,0.8,0.7,0.298774104,0.311
spearman,extreme,60,120,0.8,0.8,0.025,0.052
spearman,extreme,60,120,0.8,0.9,0.637959977,0.66
spearman,extreme,60,120,0.9,0,1,1
spearman,extreme,60,120,0.9,0.1,1,1
spearman,extreme,60,120,0.9,0.2,0.999999998,1
spearman,extreme,60,120,0.9,0.3,0.999999919,1
spearman,extreme,60,120,0.9,0.4,0.999997074,1
spearman,extreme,60,120,0.9,0.5,0.999912887,1
spearman,extreme,60,120,0.9,0.6,0.99790318,0.998
spearman,extreme,60,120,0.9,0.7,0.962873039,0.972
spearman,extreme,60,120,0.9,0.8,0.637959977,0.657
spearman,extreme,60,120,0.9,0.9,0.025,0.047
spearman,extreme,60,240,0,0,0.025,0.042
spearman,extreme,60,240,0,0.1,0.100301755,0.096
spearman,extreme,60,240,0,0.2,0.279029275,0.283
spearman,extreme,60,240,0,0.3,0.554933373,0.546
spearman,extreme,60,240,0,0.4,0.819054822,0.843
spearman,extreme,60,240,0,0.5,0.961095683,0.97
spearman,extreme,60,240,0,0.6,0.996914753,1
spearman,extreme,60,240,0,0.7,0.999955558,1
spearman,extreme,60,240,0,0.8,0.99999998,1
spearman,extreme,60,240,0,0.9,1,1
spearman,extreme,60,240,0.1,0,0.100301755,0.095
spearman,extreme,60,240,0.1,0.1,0.025,0.05
spearman,extreme,60,240,0.1,0.2,0.102782036,0.119
spearman,extreme,60,240,0.1,0.3,0.2939112,0.302
spearman,extreme,60,240,0.1,0.4,0.591590798,0.618
spearman,extreme,60,240,0.1,0.5,0.860687856,0.864
spearman,extreme,60,240,0.1,0.6,0.980226576,0.985
spearman,extreme,60,240,0.1,0.7,0.999400171,1
spearman,extreme,60,240,0.1,0.8,0.999999234,1
spearman,extreme,60,240,0.1,0.9,1,1
spearman,extreme,60,240,0.2,0,0.279029275,0.275
spearman,extreme,60,240,0.2,0.1,0.102782036,0.112
spearman,extreme,60,240,0.2,0.2,0.025,0.054
spearman,extreme,60,240,0.2,0.3,0.10821056,0.105
spearman,extreme,60,240,0.2,0.4,0.321873095,0.328
spearman,extreme,60,240,0.2,0.5,0.651476043,0.639
spearman,extreme,60,240,0.2,0.6,0.913770455,0.914
spearman,extreme,60,240,0.2,0.7,0.994533844,0.994
spearman,extreme,60,240,0.2,0.8,0.999980457,1
spearman,extreme,60,240,0.2,0.9,1,1
spearman,extreme,60,240,0.3,0,0.554933373,0.533
spearman,extreme,60,240,0.3,0.1,0.2939112,0.258
spearman,extreme,60,240,0.3,0.2,0.10821056,0.124
spearman,extreme,60,240,0.3,0.3,0.025,0.063
spearman,extreme,60,240,0.3,0.4,0.117745878,0.115
spearman,extreme,60,240,0.3,0.5,0.368980512,0.375
spearman,extreme,60,240,0.3,0.6,0.739070194,0.739
spearman,extreme,60,240,0.3,0.7,0.965695944,0.959
spearman,extreme,60,240,0.3,0.8,0.999649201,1
spearman,extreme,60,240,0.3,0.9,0.999999998,1
spearman,extreme,60,240,0.4,0,0.819054822,0.818
spearman,extreme,60,240,0.4,0.1,0.591590798,0.597
spearman,extreme,60,240,0.4,0.2,0.321873095,0.33
spearman,extreme,60,240,0.4,0.3,0.117745878,0.114
spearman,extreme,60,240,0.4,0.4,0.025,0.054
spearman,extreme,60,240,0.4,0.5,0.133890304,0.132
spearman,extreme,60,240,0.4,0.6,0.447036641,0.44
spearman,extreme,60,240,0.4,0.7,0.852532842,0.856
spearman,extreme,60,240,0.4,0.8,0.995542816,0.997
spearman,extreme,60,240,0.4,0.9,0.999999868,1
spearman,extreme,60,240,0.5,0,0.961095683,0.953
spearman,extreme,60,240,0.5,0.1,0.860687856,0.857
spearman,extreme,60,240,0.5,0.2,0.651476043,0.682
spearman,extreme,60,240,0.5,0.3,0.368980512,0.353
spearman,extreme,60,240,0.5,0.4,0.133890304,0.133
spearman,extreme,60,240,0.5,0.5,0.025,0.042
spearman,extreme,60,240,0.5,0.6,0.162329772,0.129
spearman,extreme,60,240,0.5,0.7,0.577531505,0.566
spearman,extreme,60,240,0.5,0.8,0.961095683,0.957
spearman,extreme,60,240,0.5,0.9,0.999991307,1
spearman,extreme,60,240,0.6,0,0.996914753,0.996
spearman,extreme,60,240,0.6,0.1,0.980226576,0.987
spearman,extreme,60,240,0.6,0.2,0.913770455,0.907
spearman,extreme,60,240,0.6,0.3,0.739070194,0.737
spearman,extreme,60,240,0.6,0.4,0.447036641,0.467
spearman,extreme,60,240,0.6,0.5,0.162329772,0.155
spearman,extreme,60,240,0.6,0.6,0.025,0.055
spearman,extreme,60,240,0.6,0.7,0.21785624,0.193
spearman,extreme,60,240,0.6,0.8,0.78480039,0.782
spearman,extreme,60,240,0.6,0.9,0.999551571,0.998
spearman,extreme,60,240,0.7,0,0.999955558,1
spearman,extreme,60,240,0.7,0.1,0.999400171,1
spearman,extreme,60,240,0.7,0.2,0.994533844,0.996
spearman,extreme,60,240,0.7,0.3,0.965695944,0.974
spearman,extreme,60,240,0.7,0.4,0.852532842,0.883
spearman,extreme,60,240,0.7,0.5,0.577531505,0.583
spearman,extreme,60,240,0.7,0.6,0.21785624,0.22
spearman,extreme,60,240,0.7,0.7,0.025,0.05
spearman,extreme,60,240,0.7,0.8,0.34752853,0.346
spearman,extreme,60,240,0.7,0.9,0.983843622,0.984
spearman,extreme,60,240,0.8,0,0.99999998,1
spearman,extreme,60,240,0.8,0.1,0.999999234,1
spearman,extreme,60,240,0.8,0.2,0.999980457,1
spearman,extreme,60,240,0.8,0.3,0.999649201,0.999
spearman,extreme,60,240,0.8,0.4,0.995542816,0.991
spearman,extreme,60,240,0.8,0.5,0.961095683,0.961
spearman,extreme,60,240,0.8,0.6,0.78480039,0.808
spearman,extreme,60,240,0.8,0.7,0.34752853,0.374
spearman,extreme,60,240,0.8,0.8,0.025,0.057
spearman,extreme,60,240,0.8,0.9,0.716527899,0.714
spearman,extreme,60,240,0.9,0,1,1
spearman,extreme,60,240,0.9,0.1,1,1
spearman,extreme,60,240,0.9,0.2,1,1
spearman,extreme,60,240,0.9,0.3,0.999999998,1
spearman,extreme,60,240,0.9,0.4,0.999999868,1
spearman,extreme,60,240,0.9,0.5,0.999991307,1
spearman,extreme,60,240,0.9,0.6,0.999551571,1
spearman,extreme,60,240,0.9,0.7,0.983843622,0.992
spearman,extreme,60,240,0.9,0.8,0.716527899,0.748
spearman,extreme,60,240,0.9,0.9,0.025,0.054
spearman,extreme,60,480,0,0,0.025,0.042
spearman,extreme,60,480,0,0.1,0.106746375,0.119
spearman,extreme,60,480,0,0.2,0.303849555,0.298
spearman,extreme,60,480,0,0.3,0.598173087,0.596
spearman,extreme,60,480,0,0.4,0.856107651,0.86
spearman,extreme,60,480,0,0.5,0.974980138,0.971
spearman,extreme,60,480,0,0.6,0.998586763,1
spearman,extreme,60,480,0,0.7,0.999988247,1
spearman,extreme,60,480,0,0.8,0.999999998,1
spearman,extreme,60,480,0,0.9,1,1
spearman,extreme,60,480,0.1,0,0.106746375,0.118
spearman,extreme,60,480,0.1,0.1,0.025,0.053
spearman,extreme,60,480,0.1,0.2,0.109478537,0.129
spearman,extreme,60,480,0.1,0.3,0.320133938,0.319
spearman,extreme,60,480,0.1,0.4,0.635722546,0.632
spearman,extreme,60,480,0.1,0.5,0.893191095,0.898
spearman,extreme,60,480,0.1,0.6,0.988398035,0.989
spearman,extreme,60,480,0.1,0.7,0.999778241,1
spearman,extreme,60,480,0.1,0.8,0.999999879,1
spearman,extreme,60,480,0.1,0.9,1,1
spearman,extreme,60,480,0.2,0,0.303849555,0.297
spearman,extreme,60,480,0.2,0.1,0.109478537,0.109
spearman,extreme,60,480,0.2,0.2,0.025,0.061
spearman,extreme,60,480,0.2,0.3,0.11546197,0.119
spearman,extreme,60,480,0.2,0.4,0.350633966,0.36
spearman,extreme,60,480,0.2,0.5,0.696031634,0.7
spearman,extreme,60,480,0.2,0.6,0.938146944,0.93
spearman,extreme,60,480,0.2,0.7,0.997299397,0.996
spearman,extreme,60,480,0.2,0.8,0.999995345,1
spearman,extreme,60,480,0.2,0.9,1,1
spearman,extreme,60,480,0.3,0,0.598173087,0.59
spearman,extreme,60,480,0.3,0.1,0.320133938,0.35
spearman,extreme,60,480,0.3,0.2,0.11546197,0.126
spearman,extreme,60,480,0.3,0.3,0.025,0.045
spearman,extreme,60,480,0.3,0.4,0.125982166,0.137
spearman,extreme,60,480,0.3,0.5,0.40169551,0.386
spearman,extreme,60,480,0.3,0.6,0.78154465,0.77
spearman,extreme,60,480,0.3,0.7,0.978313298,0.979
spearman,extreme,60,480,0.3,0.8,0.999879022,1
spearman,extreme,60,480,0.3,0.9,1,1
spearman,extreme,60,480,0.4,0,0.856107651,0.857
spearman,extreme,60,480,0.4,0.1,0.635722546,0.631
spearman,extreme,60,480,0.4,0.2,0.350633966,0.386
spearman,extreme,60,480,0.4,0.3,0.125982166,0.133
spearman,extreme,60,480,0.4,0.4,0.025,0.04
spearman,extreme,60,480,0.4,0.5,0.14381533,0.131
spearman,extreme,60,480,0.4,0.6,0.485261547,0.473
spearman,extreme,60,480,0.4,0.7,0.886037939,0.881
spearman,extreme,60,480,0.4,0.8,0.997856644,0.997
spearman,extreme,60,480,0.4,0.9,0.999999983,1
spearman,extreme,60,480,0.5,0,0.974980138,0.97
spearman,extreme,60,480,0.5,0.1,0.893191095,0.889
spearman,extreme,60,480,0.5,0.2,0.696031634,0.71
spearman,extreme,60,480,0.5,0.3,0.40169551,0.38
spearman,extreme,60,480,0.5,0.4,0.14381533,0.165
spearman,extreme,60,480,0.5,0.5,0.025,0.051
spearman,extreme,60,480,0.5,0.6,0.175259638,0.177
spearman,extreme,60,480,0.5,0.7,0.621374678,0.588
spearman,extreme,60,480,0.5,0.8,0.974980138,0.97
spearman,extreme,60,480,0.5,0.9,0.999998132,1
spearman,extreme,60,480,0.6,0,0.998586763,0.999
spearman,extreme,60,480,0.6,0.1,0.988398035,0.988
spearman,extreme,60,480,0.6,0.2,0.938146944,0.95
spearman,extreme,60,480,0.6,0.3,0.78154465,0.799
spearman,extreme,60,480,0.6,0.4,0.485261547,0.503
spearman,extreme,60,480,0.6,0.5,0.175259638,0.155
spearman,extreme,60,480,0.6,0.6,0.025,0.041
spearman,extreme,60,480,0.6,0.7,0.236598125,0.238
spearman,extreme,60,480,0.6,0.8,0.824652692,0.823
spearman,extreme,60,480,0.6,0.9,0.999840356,1
spearman,extreme,60,480,0.7,0,0.999988247,1
spearman,extreme,60,480,0.7,0.1,0.999778241,1
spearman,extreme,60,480,0.7,0.2,0.997299397,0.997
spearman,extreme,60,480,0.7,0.3,0.978313298,0.976
spearman,extreme,60,480,0.7,0.4,0.886037939,0.897
spearman,extreme,60,480,0.7,0.5,0.621374678,0.651
spearman,extreme,60,480,0.7,0.6,0.236598125,0.258
spearman,extreme,60,480,0.7,0.7,0.025,0.046
spearman,extreme,60,480,0.7,0.8,0.378496118,0.37
spearman,extreme,60,480,0.7,0.9,0.990774748,0.985
spearman,extreme,60,480,0.8,0,0.999999998,1
spearman,extreme,60,480,0.8,0.1,0.999999879,1
spearman,extreme,60,480,0.8,0.2,0.999995345,1
spearman,extreme,60,480,0.8,0.3,0.999879022,1
spearman,extreme,60,480,0.8,0.4,0.997856644,0.998
spearman,extreme,60,480,0.8,0.5,0.974980138,0.98
spearman,extreme,60,480,0.8,0.6,0.824652692,0.852
spearman,extreme,60,480,0.8,0.7,0.378496118,0.439
spearman,extreme,60,480,0.8,0.8,0.025,0.058
spearman,extreme,60,480,0.8,0.9,0.75988102,0.755
spearman,extreme,60,480,0.9,0,1,1
spearman,extreme,60,480,0.9,0.1,1,1
spearman,extreme,60,480,0.9,0.2,1,1
spearman,extreme,60,480,0.9,0.3,1,1
spearman,extreme,60,480,0.9,0.4,0.999999983,1
spearman,extreme,60,480,0.9,0.5,0.999998132,1
spearman,extreme,60,480,0.9,0.6,0.999840356,0.999
spearman,extreme,60,480,0.9,0.7,0.990774748,0.994
spearman,extreme,60,480,0.9,0.8,0.75988102,0.766
spearman,extreme,60,480,0.9,0.9,0.025,0.051
spearman,extreme,60,960,0,0,0.025,0.041
spearman,extreme,60,960,0,0.1,0.110467106,0.11
spearman,extreme,60,960,0,0.2,0.318103489,0.315
spearman,extreme,60,960,0,0.3,0.6218062,0.643
spearman,extreme,60,960,0,0.4,0.874374694,0.864
spearman,extreme,60,960,0,0.5,0.980724994,0.989
spearman,extreme,60,960,0,0.6,0.999107856,1
spearman,extreme,60,960,0,0.7,0.99999462,1
spearman,extreme,60,960,0,0.8,0.999999999,1
spearman,extreme,60,960,0,0.9,1,1
spearman,extreme,60,960,0.1,0,0.110467106,0.117
spearman,extreme,60,960,0.1,0.1,0.025,0.052
spearman,extreme,60,960,0.1,0.2,0.113345846,0.11
spearman,extreme,60,960,0.1,0.3,0.335167511,0.34
spearman,extreme,60,960,0.1,0.4,0.659610672,0.668
spearman,extreme,60,960,0.1,0.5,0.90874098,0.901
spearman,extreme,60,960,0.1,0.6,0.991531062,0.988
spearman,extreme,60,960,0.1,0.7,0.99987652,0.999
spearman,extreme,60,960,0.1,0.8,0.999999959,1
spearman,extreme,60,960,0.1,0.9,1,1
spearman,extreme,60,960,0.2,0,0.318103489,0.315
spearman,extreme,60,960,0.2,0.1,0.113345846,0.111
spearman,extreme,60,960,0.2,0.2,0.025,0.041
spearman,extreme,60,960,0.2,0.3,0.11965218,0.114
spearman,extreme,60,960,0.2,0.4,0.367064485,0.37
spearman,extreme,60,960,0.2,0.5,0.719717629,0.701
spearman,extreme,60,960,0.2,0.6,0.949186275,0.954
spearman,extreme,60,960,0.2,0.7,0.998217871,0.999
spearman,extreme,60,960,0.2,0.8,0.999997996,1
spearman,extreme,60,960,0.2,0.9,1,1
spearman,extreme,60,960,0.3,0,0.6218062,0.644
spearman,extreme,60,960,0.3,0.1,0.335167511,0.395
spearman,extreme,60,960,0.3,0.2,0.11965218,0.131
spearman,extreme,60,960,0.3,0.3,0.025,0.042
spearman,extreme,60,960,0.3,0.4,0.130745312,0.116
spearman,extreme,60,960,0.3,0.5,0.420257887,0.394
spearman,extreme,60,960,0.3,0.6,0.803385937,0.797
spearman,extreme,60,960,0.3,0.7,0.983460248,0.982
spearman,extreme,60,960,0.3,0.8,0.999935324,1
spearman,extreme,60,960,0.3,0.9,1,1
spearman,extreme,60,960,0.4,0,0.874374694,0.89
spearman,extreme,60,960,0.4,0.1,0.659610672,0.686
spearman,extreme,60,960,0.4,0.2,0.367064485,0.369
spearman,extreme,60,960,0.4,0.3,0.130745312,0.135
spearman,extreme,60,960,0.4,0.4,0.025,0.05
spearman,extreme,60,960,0.4,0.5,0.149559885,0.131
spearman,extreme,60,960,0.4,0.6,0.506657524,0.464
spearman,extreme,60,960,0.4,0.7,0.902172112,0.906
spearman,extreme,60,960,0.4,0.8,0.998607847,0.999
spearman,extreme,60,960,0.4,0.9,0.999999995,1
spearman,extreme,60,960,0.5,0,0.980724994,0.988
spearman,extreme,60,960,0.5,0.1,0.90874098,0.911
spearman,extreme,60,960,0.5,0.2,0.719717629,0.726
spearman,extreme,60,960,0.5,0.3,0.420257887,0.427
spearman,extreme,60,960,0.5,0.4,0.149559885,0.155
spearman,extreme,60,960,0.5,0.5,0.025,0.05
spearman,extreme,60,960,0.5,0.6,0.182745299,0.187
spearman,extreme,60,960,0.5,0.7,0.645197559,0.626
spearman,extreme,60,960,0.5,0.8,0.980724994,0.982
spearman,extreme,60,960,0.5,0.9,0.999999242,1
spearman,extreme,60,960,0.6,0,0.999107856,0.999
spearman,extreme,60,960,0.6,0.1,0.991531062,0.988
spearman,extreme,60,960,0.6,0.2,0.949186275,0.947
spearman,extreme,60,960,0.6,0.3,0.803385937,0.808
spearman,extreme,60,960,0.6,0.4,0.506657524,0.503
spearman,extreme,60,960,0.6,0.5,0.182745299,0.187
spearman,extreme,60,960,0.6,0.6,0.025,0.039
spearman,extreme,60,960,0.6,0.7,0.247421989,0.252
spearman,extreme,60,960,0.6,0.8,0.844695883,0.85
spearman,extreme,60,960,0.6,0.9,0.99991305,1
spearman,extreme,60,960,0.7,0,0.99999462,1
spearman,extreme,60,960,0.7,0.1,0.99987652,1
spearman,extreme,60,960,0.7,0.2,0.998217871,0.999
spearman,extreme,60,960,0.7,0.3,0.983460248,0.984
spearman,extreme,60,960,0.7,0.4,0.902172112,0.91
spearman,extreme,60,960,0.7,0.5,0.645197559,0.646
spearman,extreme,60,960,0.7,0.6,0.247421989,0.241
spearman,extreme,60,960,0.7,0.7,0.025,0.058
spearman,extreme,60,960,0.7,0.8,0.396123992,0.4
spearman,extreme,60,960,0.7,0.9,0.993372695,0.993
spearman,extreme,60,960,0.8,0,0.999999999,1
spearman,extreme,60,960,0.8,0.1,0.999999959,1
spearman,extreme,60,960,0.8,0.2,0.999997996,1
spearman,extreme,60,960,0.8,0.3,0.999935324,1
spearman,extreme,60,960,0.8,0.4,0.998607847,0.998
spearman,extreme,60,960,0.8,0.5,0.980724994,0.98
spearman,extreme,60,960,0.8,0.6,0.844695883,0.863
spearman,extreme,60,960,0.8,0.7,0.396123992,0.404
spearman,extreme,60,960,0.8,0.8,0.025,0.075
spearman,extreme,60,960,0.8,0.9,0.782387747,0.745
spearman,extreme,60,960,0.9,0,1,1
spearman,extreme,60,960,0.9,0.1,1,1
spearman,extreme,60,960,0.9,0.2,1,1
spearman,extreme,60,960,0.9,0.3,1,1
spearman,extreme,60,960,0.9,0.4,0.999999995,1
spearman,extreme,60,960,0.9,0.5,0.999999242,1
spearman,extreme,60,960,0.9,0.6,0.99991305,1
spearman,extreme,60,960,0.9,0.7,0.993372695,0.992
spearman,extreme,60,960,0.9,0.8,0.782387747,0.788
spearman,extreme,60,960,0.9,0.9,0.025,0.053
spearman,extreme,120,15,0,0,0.025,0.057
spearman,extreme,120,15,0,0.1,0.051661505,0.062
spearman,extreme,120,15,0,0.2,0.098327662,0.091
spearman,extreme,120,15,0,0.3,0.173905473,0.181
spearman,extreme,120,15,0,0.4,0.286947092,0.296
spearman,extreme,120,15,0,0.5,0.441259626,0.471
spearman,extreme,120,15,0,0.6,0.628076114,0.656
spearman,extreme,120,15,0,0.7,0.81628625,0.841
spearman,extreme,120,15,0,0.8,0.951984861,0.97
spearman,extreme,120,15,0,0.9,0.998116008,0.998
spearman,extreme,120,15,0.1,0,0.051661505,0.054
spearman,extreme,120,15,0.1,0.1,0.025,0.045
spearman,extreme,120,15,0.1,0.2,0.052385549,0.065
spearman,extreme,120,15,0.1,0.3,0.102068146,0.122
spearman,extreme,120,15,0.1,0.4,0.185838418,0.206
spearman,extreme,120,15,0.1,0.5,0.316044885,0.351
spearman,extreme,120,15,0.1,0.6,0.498304898,0.54
spearman,extreme,120,15,0.1,0.7,0.715759941,0.746
spearman,extreme,120,15,0.1,0.8,0.908799722,0.94
spearman,extreme,120,15,0.1,0.9,0.994855292,0.996
spearman,extreme,120,15,0.2,0,0.098327662,0.099
spearman,extreme,120,15,0.2,0.1,0.052385549,0.068
spearman,extreme,120,15,0.2,0.2,0.025,0.046
spearman,extreme,120,15,0.2,0.3,0.053953919,0.066
spearman,extreme,120,15,0.2,0.4,0.109133356,0.124
spearman,extreme,120,15,0.2,0.5,0.207078269,0.204
spearman,extreme,120,15,0.2,0.6,0.366151984,0.432
spearman,extreme,120,15,0.2,0.7,0.591916608,0.604
spearman,extreme,120,15,0.2,0.8,0.8402745,0.874
spearman,extreme,120,15,0.2,0.9,0.987064242,0.99
spearman,extreme,120,15,0.3,0,0.173905473,0.168
spearman,extreme,120,15,0.3,0.1,0.102068146,0.1
spearman,extreme,120,15,0.3,0.2,0.053953919,0.053
spearman,extreme,120,15,0.3,0.3,0.025,0.058
spearman,extreme,120,15,0.3,0.4,0.056659945,0.059
spearman,extreme,120,15,0.3,0.5,0.121222654,0.138
spearman,extreme,120,15,0.3,0.6,0.24372886,0.294
spearman,extreme,120,15,0.3,0.7,0.452313791,0.5
spearman,extreme,120,15,0.3,0.8,0.739982367,0.771
spearman,extreme,120,15,0.3,0.9,0.969661326,0.974
spearman,extreme,120,15,0.4,0,0.286947092,0.297
spearman,extreme,120,15,0.4,0.1,0.185838418,0.181
spearman,extreme,120,15,0.4,0.2,0.109133356,0.108
spearman,extreme,120,15,0.4,0.3,0.056659945,0.053
spearman,extreme,120,15,0.4,0.4,0.025,0.045
spearman,extreme,120,15,0.4,0.5,0.061122988,0.07
spearman,extreme,120,15,0.4,0.6,0.142112552,0.168
spearman,extreme,120,15,0.4,0.7,0.309828738,0.326
spearman,extreme,120,15,0.4,0.8,0.605177975,0.637
spearman,extreme,120,15,0.4,0.9,0.933104829,0.944
spearman,extreme,120,15,0.5,0,0.441259626,0.475
spearman,extreme,120,15,0.5,0.1,0.316044885,0.317
spearman,extreme,120,15,0.5,0.2,0.207078269,0.194
spearman,extreme,120,15,0.5,0.3,0.121222654,0.115
spearman,extreme,120,15,0.5,0.4,0.061122988,0.061
spearman,extreme,120,15,0.5,0.5,0.025,0.047
spearman,extreme,120,15,0.5,0.6,0.068715582,0.098
spearman,extreme,120,15,0.5,0.7,0.18117796,0.221
spearman,extreme,120,15,0.5,0.8,0.441259626,0.479
spearman,extreme,120,15,0.5,0.9,0.860988651,0.867
spearman,extreme,120,15,0.6,0,0.628076114,0.627
spearman,extreme,120,15,0.6,0.1,0.498304898,0.453
spearman,extreme,120,15,0.6,0.2,0.366151984,0.346
spearman,extreme,120,15,0.6,0.3,0.24372886,0.245
spearman,extreme,120,15,0.6,0.4,0.142112552,0.133
spearman,extreme,120,15,0.6,0.5,0.068715582,0.077
spearman,extreme,120,15,0.6,0.6,0.025,0.047
spearman,extreme,120,15,0.6,0.7,0.082961482,0.115
spearman,extreme,120,15,0.6,0.8,0.266867402,0.304
spearman,extreme,120,15,0.6,0.9,0.729146376,0.764
spearman,extreme,120,15,0.7,0,0.81628625,0.818
spearman,extreme,120,15,0.7,0.1,0.715759941,0.71
spearman,extreme,120,15,0.7,0.2,0.591916608,0.594
spearman,extreme,120,15,0.7,0.3,0.452313791,0.43
spearman,extreme,120,15,0.7,0.4,0.309828738,0.285
spearman,extreme,120,15,0.7,0.5,0.18117796,0.178
spearman,extreme,120,15,0.7,0.6,0.082961482,0.077
spearman,extreme,120,15,0.7,0.7,0.025,0.057
spearman,extreme,120,15,0.7,0.8,0.115681486,0.143
spearman,extreme,120,15,0.7,0.9,0.514236425,0.568
spearman,extreme,120,15,0.8,0,0.951984861,0.951
spearman,extreme,120,15,0.8,0.1,0.908799722,0.92
spearman,extreme,120,15,0.8,0.2,0.8402745,0.838
spearman,extreme,120,15,0.8,0.3,0.739982367,0.738
spearman,extreme,120,15,0.8,0.4,0.605177975,0.57
spearman,extreme,120,15,0.8,0.5,0.441259626,0.441
spearman,extreme,120,15,0.8,0.6,0.266867402,0.245
spearman,extreme,120,15,0.8,0.7,0.115681486,0.087
spearman,extreme,120,15,0.8,0.8,0.025,0.046
spearman,extreme,120,15,0.8,0.9,0.233485666,0.262
spearman,extreme,120,15,0.9,0,0.998116008,0.998
spearman,extreme,120,15,0.9,0.1,0.994855292,0.997
spearman,extreme,120,15,0.9,0.2,0.987064242,0.987
spearman,extreme,120,15,0.9,0.3,0.969661326,0.974
spearman,extreme,120,15,0.9,0.4,0.933104829,0.925
spearman,extreme,120,15,0.9,0.5,0.860988651,0.866
spearman,extreme,120,15,0.9,0.6,0.729146376,0.714
spearman,extreme,120,15,0.9,0.7,0.514236425,0.479
spearman,extreme,120,15,0.9,0.8,0.233485666,0.194
spearman,extreme,120,15,0.9,0.9,0.025,0.042
spearman,extreme,120,30,0,0,0.025,0.06
spearman,extreme,120,30,0,0.1,0.068109692,0.082
spearman,extreme,120,30,0,0.2,0.156148087,0.189
spearman,extreme,120,30,0,0.3,0.304937462,0.315
spearman,extreme,120,30,0,0.4,0.509693765,0.537
spearman,extreme,120,30,0,0.5,0.730011524,0.73
spearman,extreme,120,30,0,0.6,0.900876691,0.921
spearman,extreme,120,30,0,0.7,0.982234465,0.984
spearman,extreme,120,30,0,0.8,0.999277878,1
spearman,extreme,120,30,0,0.9,0.9999996,1
spearman,extreme,120,30,0.1,0,0.068109692,0.058
spearman,extreme,120,30,0.1,0.1,0.025,0.05
